sent_pos,sent_neg,sent_neu,sent_compound,sent_pos_tokenized,sent_neg_tokenized,sent_neu_tokenized,sent_compound_tokenized 
0.133,0.096,0.771,0.5227,0.15433333333333332,0.12283333333333334,0.7228333333333334,0.13915000000000002
0.063,0.038,0.899,0.122,0.0,0.16085714285714284,0.8391428571428571,-0.1300285714285714
0.277,0.029,0.694,0.9584,0.28933333333333333,0.023999999999999997,0.6866666666666666,0.7019333333333334
0.023,0.093,0.884,-0.8181,0.024444444444444446,0.126,0.8495555555555554,-0.1464888888888889
0.0,0.109,0.891,-0.5789,0.0,0.15475,0.8452500000000001,-0.172375
0.054,0.101,0.845,-0.7684,0.0853,0.0916,0.8230999999999998,-0.05678000000000001
0.143,0.141,0.716,0.025,0.10450000000000001,0.150375,0.7451249999999999,-0.01398749999999999
0.187,0.063,0.751,0.9702,0.11028571428571428,0.06685714285714286,0.8228571428571428,0.17219999999999996
0.161,0.18,0.659,0.165,0.152,0.14950000000000002,0.6985000000000001,-0.0840875
0.388,0.0,0.612,0.9542,0.37459999999999993,0.0,0.6254,0.46887999999999996
0.279,0.028,0.693,0.9852,0.2490909090909091,0.025363636363636366,0.7255454545454545,0.3367545454545455
0.217,0.019,0.765,0.9812,0.2836666666666667,0.00811111111111111,0.7081111111111111,0.467811111111111
0.162,0.083,0.755,0.897,0.1179,0.0606,0.8214,0.13631
0.033,0.091,0.875,-0.876,0.02885714285714286,0.11342857142857143,0.8575714285714285,-0.26457142857142857
0.0,0.169,0.831,-0.8481,0.0,0.18025,0.81975,-0.348825
0.06,0.091,0.849,-0.4266,0.06899999999999999,0.15189999999999998,0.7791,-0.04722
0.074,0.124,0.802,-0.7203,0.07963636363636364,0.12190909090909088,0.7985454545454546,-0.0850909090909091
0.036,0.093,0.871,-0.6428,0.034199999999999994,0.14279999999999998,0.8230000000000001,-0.12065999999999999
0.352,0.0,0.648,0.9517,0.2655,0.0,0.7345,0.44889999999999997
0.247,0.048,0.705,0.7841,0.3155,0.03425,0.65025,0.277175
0.06,0.069,0.87,0.0257,0.048666666666666664,0.05983333333333333,0.8915000000000001,-0.06615000000000003
0.115,0.091,0.795,0.4941,0.1,0.12225,0.777875,0.04707499999999999
0.164,0.083,0.753,0.958,0.13263636363636364,0.06390909090909092,0.8034545454545454,0.08726363636363638
0.166,0.052,0.782,0.9472,0.16883333333333336,0.0375,0.7936666666666667,0.16298333333333334
0.157,0.055,0.788,0.9517,0.14154545454545456,0.04572727272727273,0.8127272727272729,0.2167090909090909
0.031,0.02,0.949,0.5449,0.0242,0.0198,0.9559999999999998,0.021040000000000003
0.026,0.1,0.874,-0.5817,0.07366666666666667,0.07933333333333333,0.847,-0.0724
0.195,0.034,0.77,0.8689,0.21925,0.021875,0.7588750000000001,0.1964125
0.074,0.028,0.898,0.7761,0.06557142857142857,0.026,0.9084285714285715,0.12202857142857144
0.021,0.099,0.88,-0.9094,0.013555555555555555,0.10677777777777779,0.8796666666666667,-0.2121666666666667
0.045,0.158,0.797,-0.8938,0.05333333333333334,0.2111666666666667,0.7355,-0.25215000000000004
0.23,0.0,0.77,0.9209,0.2004,0.0,0.7996,0.27784000000000003
0.044,0.081,0.875,-0.1655,0.028571428571428574,0.097,0.8744285714285714,-0.04108571428571429
0.024,0.061,0.915,-0.4206,0.043833333333333335,0.041833333333333333,0.9143333333333333,-0.06993333333333333
0.205,0.0,0.795,0.9451,0.34875,0.0,0.65125,0.47997500000000004
0.1,0.0,0.9,0.7003,0.0618,0.0,0.9381999999999999,0.14006000000000002
0.037,0.138,0.825,-0.9517,0.062384615384615386,0.10823076923076923,0.8293076923076923,-0.15268461538461536
0.1,0.072,0.828,0.3818,0.07725,0.0765,0.84625,0.03895000000000001
0.078,0.07,0.853,0.3339,0.06218181818181818,0.07872727272727274,0.8590909090909092,0.018163636363636368
0.079,0.167,0.754,-0.8757,0.060375,0.177625,0.762,-0.1676375
0.036,0.061,0.903,-0.5707,0.03725,0.089625,0.8731249999999999,-0.0642125
0.177,0.055,0.769,0.7207,0.29500000000000004,0.0472,0.6578,0.27564
0.071,0.102,0.827,-0.4404,0.0506,0.0716,0.8782,-0.09240000000000001
0.0,0.117,0.883,-0.6402,0.0,0.106,0.894,-0.2533
0.018,0.058,0.924,-0.6499,0.0212,0.045399999999999996,0.9334,-0.07299
0.04,0.097,0.864,-0.8584,0.03266666666666667,0.05366666666666667,0.9135,-0.1555
0.014,0.128,0.858,-0.9601,0.010750000000000001,0.12416666666666666,0.8650833333333333,-0.23483333333333334
0.101,0.06,0.838,0.5574,0.09425000000000001,0.026875,0.879,0.08803749999999999
0.0,0.213,0.787,-0.8126,0.0,0.213,0.787,-0.8126
0.135,0.054,0.811,0.7425,0.136125,0.03875,0.825125,0.11202500000000001
0.0,0.115,0.885,-0.7184,0.0,0.1226,0.8774000000000001,-0.17024
0.15,0.076,0.774,0.9175,0.10966666666666665,0.06183333333333333,0.8285,0.08911666666666668
0.522,0.0,0.478,0.9622,0.5623333333333332,0.0,0.43766666666666665,0.5008166666666667
0.055,0.063,0.882,-0.3138,0.05981818181818181,0.07163636363636364,0.8685454545454546,0.0017909090909090854
0.105,0.081,0.814,0.8385,0.07223529411764706,0.07117647058823529,0.8565882352941177,0.03685882352941177
0.114,0.034,0.852,0.9616,0.12864285714285714,0.02592857142857143,0.8454285714285714,0.2345714285714286
0.02,0.121,0.859,-0.7651,0.02125,0.12425,0.8545,-0.17687499999999998
0.137,0.065,0.798,0.9754,0.1305,0.06038888888888889,0.8089999999999999,0.14027222222222224
0.189,0.041,0.77,0.8315,0.17842857142857144,0.033,0.7885714285714285,0.19014285714285717
0.095,0.09,0.816,0.5994,0.0999,0.10880000000000001,0.7913,0.05068000000000002
0.088,0.047,0.865,0.8833,0.12341666666666666,0.04275,0.8337500000000001,0.16349166666666662
0.116,0.0,0.884,0.8908,0.12425,0.0,0.87575,0.1742375
0.205,0.099,0.696,0.7003,0.1945,0.058499999999999996,0.747,0.09801666666666668
0.019,0.137,0.844,-0.863,0.017875,0.14887499999999998,0.8332499999999999,-0.1940125
0.0,0.12,0.88,-0.9339,0.0,0.1472857142857143,0.8527142857142858,-0.33321428571428574
0.17,0.046,0.784,0.9952,0.12313043478260868,0.035913043478260874,0.8410000000000002,0.20131304347826093
0.079,0.165,0.755,-0.7807,0.05128571428571428,0.215,0.7335714285714287,-0.15647142857142857
0.2,0.0,0.8,0.8507,0.15812500000000002,0.0,0.841875,0.1736125
0.127,0.104,0.769,0.3043,0.16199999999999998,0.0504,0.7876000000000001,0.14578
0.061,0.03,0.909,0.6553,0.03311111111111111,0.0478888888888889,0.919,0.011922222222222223
0.0,0.068,0.932,-0.743,0.0,0.06433333333333334,0.9356666666666668,-0.15348333333333333
0.018,0.05,0.932,-0.1954,0.0166,0.0612,0.9221999999999999,-0.048299999999999996
0.211,0.164,0.625,0.5267,0.12342857142857143,0.169,0.7075714285714285,0.02252857142857143
0.055,0.09,0.855,-0.6428,0.04442857142857143,0.11385714285714287,0.8417142857142856,-0.14376428571428573
0.08,0.114,0.805,-0.7843,0.09283333333333332,0.13316666666666668,0.7740833333333335,-0.10680833333333332
0.041,0.113,0.846,-0.9338,0.028833333333333332,0.12691666666666668,0.8441666666666666,-0.10395833333333333
0.174,0.038,0.788,0.9045,0.19799999999999998,0.02842857142857143,0.7735714285714286,0.3861428571428571
0.231,0.138,0.631,0.5468,0.20375,0.124,0.67225,0.07135
0.106,0.043,0.851,0.8197,0.14650000000000002,0.0415,0.812,0.204225
0.0,0.16,0.84,-0.9163,0.0,0.22425,0.7757499999999999,-0.43855
0.16,0.064,0.776,0.844,0.1345,0.026333333333333334,0.8391666666666667,0.12108333333333332
0.074,0.038,0.888,0.5856,0.06188888888888888,0.02488888888888889,0.9132222222222224,0.07432222222222223
0.052,0.079,0.869,-0.5267,0.051222222222222225,0.07666666666666666,0.8721111111111111,-0.06316666666666666
0.051,0.098,0.851,-0.4926,0.0784,0.1426,0.779,-0.081
0.027,0.115,0.857,-0.8555,0.03457142857142857,0.08942857142857143,0.876,-0.11822857142857143
0.034,0.07,0.896,-0.5276,0.018076923076923077,0.08276923076923078,0.8992307692307692,-0.06641538461538463
0.034,0.092,0.875,-0.8061,0.0298,0.13040000000000002,0.8396999999999999,-0.09415
0.199,0.0,0.801,0.9167,0.17533333333333334,0.0,0.8246666666666668,0.29223333333333334
0.142,0.044,0.815,0.8517,0.14583333333333334,0.0715,0.7825000000000001,0.23658333333333337
0.017,0.034,0.95,-0.3274,0.008875,0.026625,0.9645,-0.018875000000000003
0.187,0.096,0.718,0.6908,0.1636,0.1068,0.7296,0.11037999999999999
0.066,0.137,0.797,-0.8295,0.055375,0.176875,0.7678125,-0.07888124999999999
0.104,0.094,0.802,0.1154,0.05683333333333334,0.055,0.8878333333333334,-0.002800000000000006
0.132,0.14,0.728,-0.7017,0.13,0.09692307692307692,0.7730000000000001,0.06497692307692306
0.168,0.076,0.757,0.8641,0.12116666666666666,0.04666666666666667,0.8321666666666667,0.20414999999999997
0.012,0.058,0.93,-0.6352,0.007916666666666667,0.03966666666666666,0.9523333333333333,-0.060349999999999994
0.0,0.064,0.936,-0.8573,0.0,0.041624999999999995,0.9583750000000001,-0.1322875
0.101,0.087,0.812,0.234,0.10722222222222222,0.06766666666666667,0.8251111111111111,-0.006955555555555542
0.076,0.084,0.84,-0.0772,0.052,0.1535,0.7945,-0.027600000000000013
0.128,0.029,0.843,0.8452,0.16333333333333333,0.035833333333333335,0.8008333333333333,0.1375833333333333
0.11,0.0,0.89,0.7827,0.121,0.0,0.879,0.29716666666666663
0.055,0.067,0.878,0.0954,0.0764,0.0658,0.8577999999999999,0.008319999999999994
0.078,0.096,0.826,-0.3291,0.06849999999999999,0.0815,0.85,-0.017516666666666663
0.074,0.075,0.851,0.2016,0.057499999999999996,0.05637500000000001,0.886125,0.02366249999999999
0.156,0.018,0.826,0.8537,0.129,0.0755,0.7955,0.1477
0.172,0.022,0.806,0.9422,0.1538,0.014000000000000002,0.8321999999999999,0.34638
0.049,0.185,0.766,-0.9439,0.03963636363636363,0.21072727272727276,0.7497272727272727,-0.22052727272727274
0.051,0.031,0.918,0.3612,0.07114285714285715,0.031714285714285716,0.897142857142857,0.12367142857142856
0.126,0.032,0.842,0.7574,0.13466666666666668,0.009333333333333334,0.856,0.10113333333333334
0.19,0.086,0.724,0.6187,0.11499999999999999,0.064,0.821,0.10799999999999998
0.054,0.107,0.838,-0.6003,0.046571428571428576,0.11700000000000002,0.8365714285714285,-0.1007
0.085,0.044,0.872,0.4939,0.11979999999999999,0.0318,0.8484,0.09712000000000001
0.029,0.09,0.882,-0.4184,0.015,0.042,0.943,-0.09866666666666667
0.017,0.055,0.927,-0.4215,0.0205,0.05450000000000001,0.925,-0.10832499999999999
0.022,0.023,0.955,-0.0258,0.02666666666666667,0.07216666666666667,0.9011666666666667,-0.0105
0.183,0.077,0.741,0.9088,0.21881818181818183,0.03327272727272727,0.747909090909091,0.14185454545454548
0.055,0.142,0.803,-0.902,0.091875,0.174625,0.733625,-0.1993375
0.08,0.064,0.856,0.1531,0.03888888888888889,0.04577777777777778,0.9153333333333333,0.014266666666666669
0.022,0.012,0.967,0.5574,0.02717647058823529,0.008411764705882353,0.9644117647058825,0.03368823529411765
0.065,0.139,0.796,-0.8386,0.04,0.12816666666666668,0.8319166666666667,-0.114375
0.241,0.049,0.709,0.9796,0.24985714285714286,0.04642857142857143,0.7037142857142857,0.3239142857142857
0.285,0.033,0.682,0.9638,0.2567272727272727,0.027454545454545454,0.7158181818181819,0.24394545454545452
0.107,0.143,0.75,-0.4404,0.09657142857142857,0.12442857142857143,0.7789999999999999,-0.08242857142857142
0.135,0.039,0.826,0.9052,0.16269999999999998,0.0245,0.8127000000000001,0.18309999999999998
0.0,0.015,0.985,-0.1027,0.0,0.0115,0.9884999999999999,-0.0129
0.16,0.105,0.735,0.7601,0.17022222222222222,0.08777777777777777,0.742,0.0933888888888889
0.043,0.112,0.845,-0.7872,0.03283333333333333,0.08566666666666667,0.8813333333333334,-0.16201666666666667
0.19,0.041,0.77,0.9451,0.24963636363636363,0.027636363636363636,0.7226363636363636,0.22324545454545455
0.204,0.055,0.741,0.9757,0.14100000000000001,0.07255555555555555,0.7864444444444444,0.1486111111111111
0.23,0.08,0.69,0.9027,0.2255,0.028999999999999998,0.7454999999999999,0.18528333333333333
0.13,0.051,0.819,0.6858,0.1352857142857143,0.02457142857142857,0.8401428571428573,0.1066285714285714
0.045,0.106,0.85,-0.6956,0.028499999999999998,0.13149999999999998,0.8400000000000002,-0.13728333333333334
0.113,0.05,0.837,0.6862,0.0988,0.1052,0.796,0.07864
0.214,0.023,0.763,0.9569,0.12,0.018333333333333333,0.8616666666666667,0.2927666666666667
0.17,0.112,0.718,0.954,0.14741176470588235,0.07088235294117648,0.781764705882353,0.07766470588235293
0.077,0.096,0.827,-0.2732,0.07642857142857143,0.07028571428571428,0.8534285714285714,-0.03195714285714286
0.014,0.057,0.928,-0.6635,0.013285714285714286,0.0725,0.9142142857142856,-0.08911428571428572
0.056,0.112,0.832,-0.7351,0.07314285714285715,0.08185714285714285,0.8450000000000001,-0.11492857142857145
0.091,0.065,0.844,0.5936,0.0992857142857143,0.03485714285714286,0.8658571428571429,0.0848
0.162,0.062,0.776,0.9468,0.17966666666666667,0.07258333333333333,0.7477499999999999,0.1559916666666667
0.139,0.069,0.791,0.8883,0.08742857142857142,0.05271428571428572,0.8598571428571429,0.05461428571428572
0.023,0.069,0.908,-0.6713,0.011555555555555555,0.19555555555555557,0.7928888888888889,-0.12867777777777778
0.112,0.127,0.761,-0.2637,0.09809999999999999,0.1115,0.7904,-0.03101
0.14,0.068,0.793,0.9641,0.16715384615384615,0.05292307692307692,0.7799230769230768,0.2079307692307692
0.203,0.045,0.753,0.7753,0.18433333333333332,0.071,0.7446666666666667,0.07593333333333334
0.11,0.061,0.829,0.7265,0.08274999999999999,0.058625,0.85875,0.07161250000000001
0.083,0.116,0.801,-0.5233,0.104875,0.06475,0.83025,0.0533125
0.217,0.065,0.718,0.9873,0.23281818181818184,0.054636363636363636,0.7126363636363636,0.32271818181818185
0.102,0.018,0.88,0.8814,0.1016,0.0062,0.8922000000000001,0.3141
0.0,0.138,0.862,-0.7922,0.0,0.1325,0.8674999999999999,-0.50745
0.156,0.05,0.794,0.7995,0.16,0.042499999999999996,0.7975,0.28855
0.0,0.112,0.888,-0.7738,0.0,0.12666666666666668,0.8733333333333334,-0.3098666666666667
0.211,0.0,0.789,0.9485,0.249,0.0,0.751,0.8103
0.105,0.061,0.834,0.4808,0.18316666666666667,0.01916666666666667,0.7976666666666666,0.2711
0.116,0.083,0.801,0.3387,0.11116666666666668,0.05466666666666667,0.8341666666666666,0.011099999999999999
0.258,0.092,0.65,0.8357,0.24474999999999997,0.07325000000000001,0.682,0.325475
0.101,0.021,0.878,0.8065,0.09214285714285715,0.031,0.8768571428571429,0.15298571428571428
0.0,0.118,0.882,-0.9287,0.0,0.09128571428571429,0.9087142857142857,-0.2624714285714286
0.029,0.066,0.904,-0.5722,0.07088888888888889,0.06577777777777777,0.8633333333333333,-0.06767777777777778
0.043,0.071,0.885,-0.7604,0.06084615384615385,0.05730769230769231,0.8818461538461538,-0.02342307692307692
0.372,0.0,0.628,0.9764,0.40166666666666667,0.0,0.5983333333333333,0.44841666666666663
0.255,0.037,0.708,0.9476,0.20533333333333334,0.03133333333333333,0.7633333333333335,0.28426666666666667
0.034,0.128,0.837,-0.7357,0.049857142857142864,0.11099999999999999,0.8391428571428571,-0.21908571428571427
0.0,0.079,0.921,-0.4939,0.0,0.05566666666666667,0.9443333333333334,-0.16463333333333333
0.138,0.043,0.819,0.9627,0.13336363636363635,0.03945454545454545,0.827181818181818,0.23773636363636363
0.046,0.152,0.802,-0.8899,0.041999999999999996,0.1305,0.827625,-0.15808750000000002
0.182,0.104,0.714,0.3965,0.24975000000000003,0.1175,0.633,0.13395
0.137,0.085,0.778,0.6347,0.08954545454545454,0.09172727272727271,0.8187272727272727,0.011681818181818177
0.376,0.0,0.624,0.9684,0.2925,0.0,0.7075,0.43335000000000007
0.061,0.058,0.881,0.1147,0.041166666666666664,0.08866666666666667,0.8701666666666666,0.013816666666666672
0.032,0.061,0.907,-0.1523,0.0216,0.10640000000000001,0.8719999999999999,-0.14022
0.193,0.0,0.807,0.953,0.2125,0.0,0.7875,0.37184999999999996
0.113,0.0,0.887,0.7463,0.109,0.0,0.891,0.24876666666666666
0.107,0.126,0.767,-0.5911,0.09824999999999999,0.08174999999999999,0.8200000000000001,0.039175000000000015
0.103,0.124,0.773,-0.741,0.091625,0.11874999999999998,0.789625,-0.13788749999999997
0.0,0.061,0.939,-0.5346,0.0,0.10029999999999999,0.8996999999999999,-0.061419999999999995
0.21,0.0,0.79,0.9272,0.15712500000000001,0.0,0.8428749999999999,0.23937499999999998
0.025,0.076,0.899,-0.5033,0.033,0.08471428571428571,0.8822857142857142,-0.050114285714285715
0.058,0.069,0.873,0.0807,0.04916666666666667,0.043583333333333335,0.90725,0.044116666666666686
0.073,0.266,0.661,-0.9676,0.078,0.21025,0.71175,-0.2636625
0.033,0.036,0.932,0.244,0.038066666666666665,0.035800000000000005,0.9260666666666667,-0.006526666666666666
0.0,0.149,0.851,-0.8263,0.0,0.12583333333333332,0.8741666666666666,-0.25601666666666667
0.08,0.091,0.829,-0.0516,0.0586,0.059,0.8824,-0.011739999999999995
0.031,0.174,0.795,-0.9373,0.011875,0.121,0.867125,-0.11701249999999999
0.106,0.0,0.894,0.7835,0.08114285714285716,0.0,0.9188571428571429,0.18397142857142854
0.236,0.0,0.764,0.9373,0.19150000000000003,0.0,0.8085,0.28207499999999996
0.115,0.076,0.81,0.3393,0.0935,0.072,0.8347500000000001,0.008775000000000005
0.11,0.103,0.786,0.4574,0.21880000000000002,0.0948,0.6863999999999999,0.08618000000000003
0.058,0.167,0.775,-0.5255,0.028,0.21225,0.76,-0.130575
0.043,0.076,0.882,-0.9109,0.045285714285714276,0.08452380952380951,0.8701428571428571,-0.05432857142857142
0.076,0.031,0.893,0.8255,0.08149999999999999,0.020399999999999998,0.8981,0.06361
0.024,0.032,0.945,0.0325,0.0134,0.0444,0.9422,0.005319999999999991
0.097,0.021,0.882,0.7875,0.09116666666666666,0.014333333333333332,0.8944999999999999,0.17561666666666667
0.109,0.074,0.816,0.7701,0.11354545454545456,0.0800909090909091,0.8064545454545455,0.07439090909090909
0.078,0.038,0.884,0.5093,0.05475,0.05975,0.8855000000000001,0.08522500000000001
0.155,0.0,0.845,0.8882,0.125,0.0,0.875,0.17175714285714286
0.284,0.043,0.672,0.9009,0.27949999999999997,0.0375,0.683,0.433
0.0,0.183,0.817,-0.4215,0.0,0.194,0.806,-0.2263
0.264,0.0,0.736,0.9842,0.2351,0.0,0.7649,0.37279
0.15,0.074,0.777,0.7018,0.12999999999999998,0.126,0.7440000000000001,0.06299999999999999
0.0,0.19,0.81,-0.9759,0.0,0.26471428571428574,0.7352857142857143,-0.41698571428571435
0.059,0.028,0.913,0.4939,0.06442857142857143,0.018285714285714287,0.9172857142857144,0.05694285714285714
0.0,0.097,0.903,-0.8519,0.0,0.12283333333333334,0.8771666666666667,-0.15928333333333333
0.0,0.037,0.963,-0.296,0.0,0.026600000000000002,0.9734,-0.051160000000000004
0.035,0.041,0.924,-0.1027,0.013000000000000001,0.14279999999999998,0.8442000000000001,-0.017600000000000005
0.162,0.035,0.803,0.822,0.07425,0.025,0.9007499999999999,0.147575
0.078,0.024,0.898,0.6746,0.07257142857142858,0.03414285714285714,0.8932857142857143,0.09982857142857145
0.025,0.142,0.832,-0.9277,0.08475,0.23299999999999998,0.6822499999999999,-0.405025
0.04,0.088,0.872,-0.882,0.034583333333333334,0.09716666666666667,0.8681666666666666,-0.18173333333333333
0.023,0.09,0.888,-0.7241,0.0216,0.11040000000000001,0.868,-0.17148
0.145,0.082,0.773,0.5719,0.09159999999999999,0.2,0.7083999999999999,0.10242
0.099,0.0,0.901,0.6808,0.06316666666666666,0.0,0.9368333333333333,0.14038333333333333
0.194,0.0,0.806,0.8834,0.17633333333333331,0.0,0.8236666666666667,0.2930333333333333
0.24,0.104,0.656,0.9068,0.22016666666666665,0.09399999999999999,0.6858333333333334,0.15719999999999998
0.0,0.459,0.541,-0.9324,0.0,0.60475,0.39525,-0.532525
0.128,0.026,0.846,0.8931,0.11212499999999999,0.062000000000000006,0.8258749999999999,0.16645000000000004
0.04,0.249,0.711,-0.9127,0.05483333333333334,0.26699999999999996,0.6783333333333332,-0.4110833333333333
0.255,0.0,0.745,0.9337,0.2273333333333333,0.0,0.7726666666666667,0.5236999999999999
0.163,0.067,0.77,0.8671,0.17516666666666666,0.06016666666666667,0.7648333333333334,0.09841666666666667
0.15,0.103,0.747,0.7264,0.1558,0.11340000000000001,0.7310000000000001,0.1888
0.074,0.075,0.851,-0.0388,0.032999999999999995,0.04171428571428572,0.9254285714285715,0.013571428571428564
0.069,0.13,0.801,-0.1541,0.1465,0.22649999999999998,0.627,-0.1645
0.246,0.046,0.708,0.9753,0.2734166666666667,0.025666666666666667,0.7009166666666666,0.28459166666666663
0.231,0.015,0.754,0.9661,0.15778571428571428,0.008857142857142857,0.8333571428571427,0.21975000000000003
0.06,0.052,0.887,0.204,0.05042857142857143,0.04585714285714286,0.9037142857142858,0.011757142857142864
0.09,0.056,0.854,0.7974,0.07841666666666665,0.04900000000000001,0.8724999999999999,0.04826666666666667
0.298,0.0,0.702,0.9545,0.2162,0.0,0.7837999999999999,0.4008
0.035,0.102,0.862,-0.9242,0.04623076923076923,0.074,0.8797692307692309,-0.1086
0.087,0.064,0.849,0.351,0.0938,0.0666,0.8397,0.06987000000000002
0.034,0.083,0.883,-0.5321,0.03090909090909091,0.10345454545454547,0.8657272727272727,-0.13705454545454546
0.258,0.032,0.709,0.936,0.18320000000000003,0.0184,0.7984000000000001,0.33822
0.0,0.105,0.895,-0.7387,0.0,0.04850000000000001,0.9514999999999999,-0.15233333333333332
0.171,0.016,0.814,0.9852,0.12261538461538463,0.019153846153846153,0.8582307692307692,0.22994615384615386
0.0,0.045,0.955,-0.5719,0.0,0.0242,0.9757999999999999,-0.09179999999999999
0.057,0.072,0.871,-0.2617,0.0475,0.07050000000000001,0.882,-0.055275000000000005
0.031,0.113,0.856,-0.8248,0.031636363636363636,0.12390909090909091,0.8444545454545455,-0.12050000000000001
0.014,0.074,0.912,-0.7256,0.021875,0.096125,0.882,-0.1163875
0.217,0.0,0.783,0.9354,0.21842857142857142,0.0,0.7815714285714286,0.30354285714285717
0.187,0.0,0.813,0.8126,0.1086,0.0,0.8914,0.23668
0.0,0.05,0.95,-0.6858,0.0,0.05871428571428571,0.9412857142857144,-0.14162857142857144
0.099,0.0,0.901,0.8625,0.09985714285714287,0.0,0.9001428571428571,0.18131428571428573
0.237,0.034,0.729,0.9531,0.28800000000000003,0.034,0.678,0.626
0.153,0.021,0.826,0.9077,0.176625,0.025375,0.7979999999999999,0.2723625
0.0,0.123,0.877,-0.9527,0.0,0.1384,0.8615999999999999,-0.29623999999999995
0.046,0.0,0.954,0.5994,0.03588888888888889,0.0,0.964111111111111,0.0989
0.0,0.021,0.979,-0.1154,0.0,0.018666666666666668,0.9813333333333333,-0.03771666666666667
0.168,0.061,0.771,0.5719,0.10625,0.046,0.84775,0.08717500000000002
0.077,0.068,0.855,0.2311,0.0864,0.0339,0.8797,0.03578000000000002
0.096,0.105,0.799,0.2628,0.08833333333333333,0.07833333333333332,0.8331666666666666,0.027149999999999997
0.054,0.1,0.846,-0.8016,0.049666666666666665,0.08100000000000002,0.8693333333333333,-0.14692222222222223
0.101,0.061,0.838,0.296,0.095,0.12375,0.78125,-0.009925000000000017
0.0,0.202,0.798,-0.8553,0.0,0.255,0.745,-0.6363
0.024,0.172,0.805,-0.9378,0.017222222222222222,0.14711111111111108,0.8356666666666668,-0.26147777777777775
0.187,0.058,0.755,0.8818,0.13144444444444442,0.036444444444444446,0.8321111111111112,0.1796777777777778
0.07,0.111,0.818,-0.34,0.266,0.081,0.6528,0.022379999999999976
0.028,0.0,0.972,0.2732,0.021,0.0,0.979,0.0683
0.043,0.17,0.787,-0.8346,0.04733333333333333,0.23416666666666666,0.7183333333333333,-0.20046666666666665
0.053,0.05,0.898,0.079,0.06183333333333333,0.03333333333333333,0.9048333333333334,0.0006666666666666857
0.084,0.041,0.874,0.5896,0.06614285714285714,0.08571428571428573,0.8482857142857141,0.04735714285714284
0.157,0.207,0.636,-0.3674,0.11633333333333333,0.26166666666666666,0.622,-0.16528333333333334
0.104,0.082,0.814,0.5544,0.0836,0.1026,0.8140000000000001,-0.04289999999999998
0.303,0.109,0.588,0.89,0.30075,0.06975,0.6295,0.535
0.229,0.04,0.731,0.8626,0.0984,0.017,0.8848,0.17252
0.126,0.078,0.797,0.5707,0.08449999999999999,0.06725,0.8482500000000001,0.13190000000000002
0.142,0.104,0.754,0.634,0.1042,0.094,0.8018000000000001,0.04009
0.0,0.121,0.879,-0.5994,0.0,0.1564,0.8436,-0.14492
0.088,0.06,0.853,0.6282,0.045500000000000006,0.106,0.8483750000000001,-0.004300000000000002
0.242,0.0,0.758,0.9286,0.2096,0.0,0.7904,0.33724
0.314,0.04,0.646,0.9763,0.3025,0.027875,0.669625,0.33038750000000006
0.0,0.176,0.824,-0.8624,0.0,0.22225,0.7777499999999999,-0.37777499999999997
0.073,0.031,0.896,0.7906,0.0688181818181818,0.022363636363636363,0.9087272727272727,0.10623636363636364
0.16,0.0,0.84,0.7424,0.14933333333333332,0.0,0.8506666666666667,0.3151333333333333
0.071,0.034,0.894,0.571,0.051333333333333335,0.04533333333333334,0.9033333333333333,0.06574999999999999
0.1,0.063,0.837,0.5043,0.167,0.041749999999999995,0.79125,0.136125
0.014,0.059,0.927,-0.7003,0.03014285714285714,0.10614285714285716,0.8637142857142857,-0.11824285714285712
0.245,0.052,0.704,0.9828,0.2041,0.044700000000000004,0.7512000000000001,0.31736
0.178,0.0,0.822,0.8442,0.133,0.0,0.867,0.40363333333333334
0.159,0.0,0.841,0.9604,0.214,0.0,0.7859999999999999,0.3320875
0.015,0.051,0.934,-0.4767,0.027,0.07542857142857143,0.8975714285714286,-0.12414285714285714
0.228,0.0,0.772,0.9134,0.264,0.0,0.7359999999999999,0.28486666666666666
0.062,0.155,0.783,-0.8065,0.03742857142857143,0.1437142857142857,0.8188571428571428,-0.1714142857142857
0.025,0.162,0.813,-0.9522,0.021875,0.15487499999999998,0.823125,-0.3366125
0.281,0.057,0.662,0.9041,0.279,0.051,0.67,0.46715000000000007
0.116,0.049,0.835,0.8977,0.1118888888888889,0.05588888888888889,0.8322222222222222,0.19934444444444446
0.177,0.059,0.764,0.6858,0.1945,0.026833333333333334,0.7786666666666666,0.12295
0.115,0.117,0.768,0.5017,0.11366666666666668,0.09183333333333334,0.7943333333333333,0.07624999999999997
0.186,0.029,0.785,0.84,0.12366666666666666,0.021666666666666667,0.8546666666666667,0.35333333333333333
0.0,0.112,0.888,-0.4404,0.0,0.11199999999999999,0.888,-0.23815
0.077,0.079,0.844,-0.0356,0.076,0.09425,0.82975,-0.02184999999999998
0.198,0.078,0.724,0.9704,0.1910769230769231,0.06361538461538462,0.7452307692307691,0.24246153846153848
0.268,0.066,0.666,0.7296,0.3616,0.055400000000000005,0.583,0.35714000000000007
0.097,0.084,0.819,0.5687,0.0856,0.0492,0.8652000000000001,0.04691
0.21,0.0,0.79,0.8792,0.20733333333333334,0.0,0.7926666666666667,0.46323333333333333
0.074,0.052,0.874,0.1501,0.0316,0.0636,0.9048,-0.05974
0.023,0.041,0.936,-0.1027,0.026769230769230767,0.08184615384615385,0.8913846153846153,-0.011515384615384611
